Timestamp,No.,Ticker,Company,Country,Market Cap,P/E,Shares Float,Insider Ownership,Insider Transactions,Institutional Ownership,Institutional Transactions,Float Short,Short Interest,Performance (1 Minute),Performance (2 Minutes),Performance (3 Minutes),Performance (5 Minutes),Performance (15 Minutes),Performance (30 Minutes),Performance (1 Hour),Performance (2 Hours),Performance (4 Hours),Performance (Week),Performance (Month),Performance (Quarter),Performance (Half Year),Performance (Year),Performance (YTD),Average True Range,Volatility (Week),Volatility (Month),20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,Earnings Date,Change from Open,Gap,Average Volume,Relative Volume,Volume,Prev Close,High,Low,Price,Change,After-Hours Close,After-Hours Change
2024-07-19 08:44:21,39,MOMO,Hello Group Inc ADR,China,988.94,6.21,144.79,0.08%,0.00%,73.92%,-2.44%,2.72%,3.94,-0.15%,0.32%,-0.22%,-0.07%,0.22%,3.10%,3.10%,3.10%,3.10%,-0.36%,14.32%,20.16%,22.59%,-27.14%,7.77%,0.24,3.10%,3.56%,7.99%,14.23%,13.82%,5/28/2024 8:30:00 AM,3.41%,-0.30%,1659.64,2.76,385905,6.62,6.91,6.60,6.82,3.10%,,
2024-07-19 08:44:21,40,MPC,Marathon Petroleum Corp,USA,58180.25,8.25,351.53,0.23%,-1.09%,75.45%,-9.54%,2.38%,8.36,-0.05%,0.29%,0.40%,0.24%,-0.29%,-0.29%,0.58%,0.69%,0.69%,-0.20%,-4.24%,-15.33%,8.78%,35.23%,11.30%,4.14,2.79%,2.42%,-2.80%,-4.68%,-1.96%,8/6/2024 8:30:00 AM,-0.31%,0.68%,2502.32,2.16,454376,164.52,165.59,164.01,165.13,0.37%,,
2024-07-19 08:44:21,41,MSFD,Direxion Daily MSFT Bear 1X Shares,USA,,,,,,,,,,-0.04%,0.11%,0.26%,0.19%,-1.23%,-1.15%,-0.93%,-1.15%,-1.15%,3.46%,0.42%,-8.66%,-10.95%,-20.15%,-14.69%,0.22,1.40%,1.37%,3.33%,-1.28%,-10.70%,,-1.45%,1.86%,83.00,18.38,128283,13.24,13.50,13.25,13.30,0.39%,,
2024-07-19 08:44:21,42,MYNZ,Mainz Biomed N.V.,Germany,8.43,,17.15,21.63%,0.00%,0.67%,-2.23%,2.26%,0.39,0.00%,0.00%,0.00%,10.00%,10.00%,-2.51%,-2.53%,-2.53%,-2.53%,-19.42%,-33.07%,-57.41%,-64.02%,-91.72%,-66.81%,0.08,14.38%,21.81%,-8.48%,-33.32%,-66.07%,4/9/2024 8:30:00 AM,1.32%,0.00%,616.07,3.08,154850,0.38,0.39,0.35,0.38,1.32%,,
2024-07-19 08:44:21,43,NAAS,Naas Technology Inc ADR,China,35.62,,4.15,0.95%,0.00%,13.63%,-49.55%,1.72%,0.07,-1.28%,-0.58%,-2.41%,-4.06%,-7.62%,-9.48%,-10.53%,-2.30%,-2.97%,101.90%,50.71%,-58.74%,-63.98%,-91.48%,-72.04%,1.43,58.80%,35.74%,124.13%,15.54%,-71.01%,5/9/2024 4:30:00 PM,-7.10%,13.10%,2098.54,26.83,4734662,8.09,10.00,8.33,8.50,5.07%,,
2024-07-19 08:44:21,44,NAIL,Direxion Daily Homebuilders & Supplies Bull 3X Shares,USA,,,,,,,,,,-0.24%,-0.83%,-1.28%,0.25%,1.90%,0.70%,0.40%,-0.05%,0.25%,17.65%,34.39%,28.04%,24.60%,57.82%,21.61%,8.57,8.98%,6.64%,34.15%,26.86%,35.19%,,0.92%,0.88%,299.96,4.15,104803,131.07,135.19,128.24,133.43,1.80%,,
2024-07-19 08:44:21,45,NEON,Neonode Inc.,Sweden,49.39,,11.56,24.73%,0.00%,12.54%,-1.65%,1.25%,0.14,-2.26%,1.12%,0.80%,2.73%,-4.58%,-1.67%,-3.73%,-5.15%,-1.37%,37.41%,60.78%,97.27%,72.88%,-26.75%,40.41%,0.26,13.77%,8.60%,39.81%,33.22%,78.86%,8/8/2024 8:30:00 AM,-2.85%,3.44%,185.32,14.48,219173,3.20,3.45,3.13,3.22,0.48%,,
2024-07-19 08:44:21,46,NFE,New Fortress Energy Inc,USA,5114.20,11.37,115.64,43.61%,0.00%,52.65%,-0.93%,14.70%,17.00,-0.10%,0.16%,0.04%,1.40%,-1.23%,1.38%,0.24%,0.91%,1.80%,17.59%,17.59%,-11.56%,-25.24%,-13.22%,-33.90%,1.07,5.41%,4.59%,17.86%,6.61%,-17.92%,5/8/2024 8:30:00 AM,-1.25%,4.27%,2111.75,2.17,385379,24.22,25.55,24.52,24.94,2.97%,,
2024-07-19 08:44:21,47,NFLX,Netflix Inc.,USA,278506.87,44.84,427.08,0.89%,-8.30%,83.08%,3.04%,1.86%,7.94,0.79%,-0.87%,-0.89%,-1.24%,-2.22%,-0.45%,-0.41%,-0.29%,0.99%,-0.19%,-5.74%,5.86%,33.18%,35.33%,32.75%,16.95,2.38%,2.10%,-3.69%,-0.80%,17.60%,7/18/2024 8:30:00 AM,-2.16%,2.74%,3459.48,8.08,2350147,643.04,678.97,640.30,646.34,0.51%,,
2024-07-19 08:44:21,48,NKGN,NKGen Biotech Inc,USA,30.45,,12.14,52.88%,0.00%,9.36%,12.28%,4.50%,0.55,0.14%,1.91%,3.64%,4.11%,12.53%,11.47%,9.49%,12.53%,13.62%,23.08%,-0.71%,37.40%,-53.57%,-88.70%,-57.03%,0.14,18.05%,10.06%,1.47%,-10.03%,-44.15%,,12.46%,-5.34%,2107.99,2.43,431011,1.11,1.19,1.05,1.18,6.45%,,
2024-07-19 08:44:21,49,NVD,GraniteShares 2x Short NVDA Daily ETF,USA,,,,,,,,,,-0.16%,0.14%,-0.22%,-1.32%,-0.88%,0.00%,-0.04%,0.45%,-0.44%,13.13%,19.15%,-60.42%,-85.23%,,-88.24%,0.20,8.10%,9.03%,5.86%,-20.38%,-81.72%,,-0.88%,1.80%,20837.37,2.92,5118069,2.22,2.31,2.23,2.24,0.90%,,
2024-07-19 08:44:21,50,NVDQ,T-Rex 2X Inverse NVIDIA Daily Target ETF,USA,,,,,,,,,,-0.16%,0.17%,-0.33%,-1.46%,-0.98%,-0.16%,-0.49%,0.17%,-1.14%,12.41%,17.64%,-60.71%,-85.38%,,-89.20%,0.55,8.04%,9.01%,5.34%,-20.91%,-81.10%,,-0.98%,1.32%,5404.79,4.23,1924125,6.05,6.27,6.05,6.07,0.33%,,
2024-07-19 08:44:21,51,NVDS,Tradr 1.25X NVDA Bear Daily ETF,USA,,,,,,,,,,-0.07%,0.15%,-0.29%,-1.11%,-0.89%,-0.17%,-0.29%,0.37%,-0.19%,9.25%,13.63%,-40.49%,-66.08%,-77.66%,-71.73%,2.31,5.48%,5.58%,5.06%,-9.78%,-61.08%,,-0.72%,0.98%,1606.15,2.87,387602,41.00,42.11,41.02,41.10,0.24%,,
2024-07-19 08:44:21,52,NVOS,Novo Integrated Sciences Inc,USA,11.32,,15.67,6.82%,0.00%,5.17%,8.10%,6.23%,0.98,-0.37%,-0.22%,1.89%,3.36%,-7.74%,-4.67%,-8.80%,-15.24%,-7.12%,24.93%,-17.76%,44.40%,-1.58%,-43.40%,-17.97%,0.10,10.92%,13.29%,-1.29%,-3.79%,-38.07%,1/22/2024 4:30:00 PM,-7.74%,21.20%,7059.19,14.29,8482128,0.60,0.74,0.65,0.67,11.82%,,
2024-07-19 08:44:21,53,PALI,Palisade Bio Inc,USA,4.25,,0.91,2.30%,148.01%,6.62%,,2.61%,0.02,0.44%,-0.88%,-2.37%,-5.64%,-5.04%,-3.42%,0.18%,-9.60%,3.43%,-0.44%,-3.62%,-10.85%,-43.14%,-85.98%,-48.93%,0.34,7.24%,6.83%,0.72%,-9.70%,-34.40%,5/14/2024 8:30:00 AM,-7.32%,12.11%,640.19,4.15,223655,4.35,4.89,4.50,4.52,3.91%,,
2024-07-19 08:44:21,54,PANW,Palo Alto Networks Inc,USA,105926.32,47.62,319.87,1.21%,-17.26%,78.61%,-1.29%,3.69%,11.80,0.12%,-0.09%,-0.45%,-0.23%,-1.47%,-1.97%,-2.46%,-1.50%,-1.76%,-2.78%,3.19%,16.36%,-2.57%,32.98%,10.94%,9.83,2.84%,2.85%,-1.68%,3.00%,10.30%,5/20/2024 4:30:00 PM,-1.47%,2.51%,3371.27,2.71,767170,323.88,336.90,326.03,327.14,1.01%,,
2024-07-19 08:44:21,55,PCVX,Vaxcyte Inc,USA,8738.79,,103.40,4.96%,-5.11%,106.12%,6.70%,9.94%,10.28,-0.26%,-0.05%,-0.06%,0.27%,0.21%,-0.04%,-0.04%,-0.04%,-0.04%,-2.51%,11.17%,32.50%,32.02%,72.73%,27.90%,2.68,3.90%,3.61%,2.43%,8.73%,25.25%,5/8/2024 4:30:00 PM,-0.12%,1.08%,744.51,2.01,125709,79.56,81.30,79.37,80.32,0.96%,,
2024-07-19 08:44:21,56,PSNL,Personalis Inc,USA,134.51,,43.12,16.98%,-0.15%,41.67%,-3.25%,3.30%,1.42,1.20%,1.76%,0.38%,-0.45%,3.18%,4.85%,4.85%,5.71%,5.71%,56.01%,105.54%,114.03%,59.86%,17.19%,23.32%,0.19,17.32%,10.76%,73.81%,79.49%,82.63%,5/8/2024 4:30:00 PM,3.59%,2.04%,338.72,3.71,105753,2.45,2.70,2.50,2.59,5.71%,,
2024-07-19 08:44:21,57,PVL,Permianville Royalty Trust,USA,46.20,4.76,23.91,24.70%,0.00%,6.20%,-2.76%,0.11%,0.03,0.72%,1.08%,1.46%,2.20%,5.26%,3.70%,5.26%,3.70%,8.53%,21.74%,24.63%,-5.41%,-8.50%,-46.69%,-2.78%,0.07,3.24%,5.00%,23.20%,11.05%,-11.43%,,4.48%,12.61%,74.15,23.09,144014,1.19,1.40,1.28,1.40,17.65%,,
2024-07-19 08:44:21,58,QLD,ProShares Ultra QQQ 2x Shares,USA,,,,,,,,,,0.07%,-0.32%,-0.48%,-0.22%,0.24%,-0.07%,-0.20%,-0.20%,0.20%,-6.10%,-2.71%,25.94%,29.43%,42.82%,31.13%,2.72,3.00%,2.41%,-3.51%,3.43%,23.43%,,0.41%,-0.25%,2566.98,3.26,703705,99.50,100.33,98.97,99.66,0.16%,,
2024-07-19 08:44:21,59,RR,Richtech Robotics Inc.,USA,80.81,,14.74,77.75%,0.00%,0.08%,,2.79%,0.41,-0.41%,-0.78%,-0.01%,-0.41%,-0.80%,-0.81%,-1.61%,-1.61%,-3.94%,6.09%,-0.81%,-8.96%,-84.71%,,-79.50%,0.10,11.78%,8.41%,-1.25%,-1.33%,-55.46%,,-0.81%,2.50%,301.81,4.92,121339,1.20,1.23,1.22,1.22,1.67%,,
2024-07-19 08:44:21,60,RWM,ProShares Short Russell2000 -1x Shares,USA,,,,,,,,,,0.15%,0.15%,0.16%,0.00%,0.00%,0.00%,0.41%,0.15%,0.10%,-2.12%,-8.65%,-11.60%,-12.79%,-10.71%,-7.83%,0.36,2.30%,1.38%,-5.53%,-6.33%,-11.74%,,0.00%,0.26%,2191.40,2.12,391180,19.38,19.52,19.39,19.43,0.26%,,
2024-07-19 08:44:21,61,S,SentinelOne Inc,USA,6682.90,,262.98,15.95%,-2.79%,58.82%,10.89%,4.31%,11.33,0.05%,-0.56%,-1.23%,0.57%,-4.86%,-1.79%,-3.35%,0.56%,-1.39%,5.01%,17.62%,3.64%,-13.59%,37.72%,-22.16%,0.95,4.40%,3.84%,6.35%,7.05%,-2.31%,5/30/2024 4:30:00 PM,-4.06%,10.55%,4701.74,7.26,2869076,20.14,22.49,21.17,21.36,6.06%,,
2024-07-19 08:44:21,62,SBS,Companhia de Saneamento Basico do Estado de Sao Paulo. ADR,Brazil,10109.11,13.86,683.42,0.01%,0.00%,10.52%,0.39%,0.39%,2.65,0.20%,-0.07%,0.00%,-0.23%,-0.40%,1.72%,1.72%,1.72%,1.72%,-3.14%,11.20%,-4.44%,-1.50%,33.11%,-1.24%,0.43,2.31%,2.98%,1.95%,1.59%,2.19%,5/10/2024 4:30:00 PM,-0.20%,0.54%,1048.48,8.11,694304,14.74,14.99,14.75,14.79,0.34%,,
2024-07-19 08:44:21,63,SERV,Serve Robotics Inc,USA,156.93,,23.48,36.70%,0.46%,,,5.50%,1.29,0.83%,-0.02%,2.82%,0.59%,-1.17%,-3.86%,-2.08%,-6.21%,-10.57%,84.72%,106.34%,36.01%,,,-83.08%,0.42,9.32%,11.78%,98.13%,66.82%,12.69%,05/29/2024,-1.05%,62.55%,638.12,470.82,25267814,2.63,4.44,3.92,4.23,60.84%,,
2024-07-19 08:44:21,64,SGD,Safe and Green Development Corp,USA,6.19,,8.94,44.26%,0.00%,1.69%,,4.79%,0.43,0.39%,-0.10%,0.94%,1.26%,-5.14%,-5.00%,-3.86%,-5.28%,-14.37%,-3.08%,-9.50%,-38.79%,-46.46%,,-72.46%,0.04,10.54%,7.45%,-4.73%,-20.02%,-61.01%,,-5.95%,10.87%,3502.27,35.11,10342224,0.37,0.44,0.37,0.39,4.27%,,
2024-07-19 08:44:21,65,SGRY,Surgery Partners Inc,USA,3761.86,9866.67,72.42,43.02%,-0.12%,66.16%,0.52%,16.31%,11.81,0.05%,0.30%,-0.54%,-0.72%,-2.47%,-4.11%,-4.08%,-2.50%,-2.95%,10.16%,18.16%,26.39%,-8.13%,-29.05%,-7.47%,1.48,7.73%,5.42%,19.34%,15.83%,4.18%,5/7/2024 8:30:00 AM,-2.63%,4.47%,1027.17,2.68,231828,29.10,30.49,29.27,29.60,1.72%,,
2024-07-19 08:44:21,66,SHPH,Shuttle Pharmaceuticals Holdings Inc,USA,8.31,,9.21,45.14%,-0.02%,0.39%,394.26%,0.34%,0.03,2.02%,2.51%,3.10%,2.36%,-5.01%,-16.26%,-7.84%,7.59%,7.59%,16.64%,30.17%,23.29%,11.14%,-51.48%,8.77%,0.04,10.41%,9.31%,22.70%,15.63%,10.00%,,-6.45%,15.00%,66.56,1694.11,9482761,0.46,0.54,0.45,0.49,7.59%,,
2024-07-19 08:44:21,67,SIGA,SIGA Technologies Inc,USA,650.96,8.22,40.30,43.34%,0.00%,47.78%,8.64%,13.84%,5.58,-0.08%,-0.80%,-0.55%,0.09%,-0.73%,-3.14%,-4.26%,-9.04%,-9.04%,4.97%,44.83%,11.22%,88.24%,96.91%,75.46%,0.41,4.78%,5.25%,14.78%,18.18%,44.92%,5/7/2024 4:30:00 PM,-2.42%,3.53%,699.91,3.67,209639,9.06,9.45,9.10,9.15,1.03%,,
2024-07-19 08:44:21,68,SOXS,Direxion Daily Semiconductor Bear 3X Shares,USA,,,,,,,,,,-0.22%,1.05%,1.03%,0.35%,1.50%,1.99%,2.49%,3.41%,1.67%,20.59%,16.33%,-44.08%,-59.08%,-73.80%,-60.34%,1.70,8.70%,7.42%,8.87%,-6.64%,-57.64%,,1.58%,0.44%,35228.49,2.40,7105329,22.62,23.34,22.72,23.08,2.03%,,
2024-07-19 08:44:21,69,SPHQ,Invesco S&P 500 Quality ETF,USA,,,,,,,,,,-0.02%,-0.14%,-0.21%,-0.08%,-0.12%,-0.12%,-0.12%,0.06%,0.06%,-0.42%,-1.42%,11.05%,17.90%,24.97%,19.10%,0.56,0.89%,0.78%,0.07%,2.44%,12.88%,,-0.08%,0.14%,857.15,2.83,203936,64.37,64.55,64.36,64.41,0.06%,,
2024-07-19 08:44:21,70,SPLV,Invesco S&P 500 Low Volatility ETF,USA,,,,,,,,,,-0.03%,-0.03%,-0.03%,0.01%,-0.24%,-0.24%,-0.19%,0.03%,0.03%,1.27%,2.47%,6.58%,6.92%,6.75%,7.23%,0.56,0.93%,0.81%,2.34%,2.78%,6.52%,,-0.24%,0.27%,1439.41,3.11,376315,67.17,67.41,67.11,67.19,0.03%,,
2024-07-19 08:44:21,71,SRFM,Surf Air Mobility Inc,USA,28.41,,63.58,27.13%,0.00%,8.88%,,3.24%,2.06,-2.13%,-2.13%,5.03%,-6.30%,0.90%,2.71%,-1.33%,-12.00%,-12.00%,-20.02%,2.01%,-34.18%,-75.33%,,-78.99%,0.05,15.84%,15.40%,-14.67%,-11.18%,-62.53%,5/14/2024 4:30:00 PM,-1.33%,11.07%,888.19,2.51,181945,0.30,0.35,0.31,0.33,9.59%,,
2024-07-19 08:44:21,72,SRTY,ProShares UltraPro Short Russell2000 -3x Shares,USA,,,,,,,,,,0.32%,0.41%,0.63%,-0.08%,0.00%,0.68%,1.00%,0.86%,0.32%,-6.83%,-23.33%,-32.43%,-37.08%,-35.97%,-26.37%,1.34,7.17%,4.25%,-16.69%,-18.48%,-35.37%,,0.09%,0.59%,1571.28,2.55,336394,22.10,22.53,22.08,22.25,0.68%,,
2024-07-19 08:44:21,73,STAG,STAG Industrial Inc,USA,7145.73,39.53,181.81,0.15%,-22.66%,90.12%,2.05%,3.52%,6.40,-0.01%,-0.01%,-0.02%,0.13%,0.27%,0.45%,0.37%,-0.26%,-0.26%,4.38%,10.05%,14.15%,5.70%,4.79%,-0.04%,0.68,1.89%,1.69%,7.76%,9.76%,7.96%,7/30/2024 4:30:00 PM,0.27%,0.13%,1125.61,2.90,274968,39.09,39.26,38.96,39.24,0.40%,,
2024-07-19 08:44:21,74,SXTP,60 Degrees Pharmaceuticals Inc,USA,5.91,,9.32,23.67%,8.48%,3.98%,,2.95%,0.27,1.40%,1.34%,2.63%,-8.62%,-1.74%,5.74%,-6.45%,29.28%,42.57%,97.27%,81.05%,96.51%,-33.93%,-85.32%,-52.52%,0.05,7.88%,9.38%,94.07%,83.41%,3.19%,5/15/2024 8:30:00 AM,-0.60%,98.05%,760.44,1806.50,115533852,0.25,0.59,0.46,0.48,96.87%,,
2024-07-19 08:44:21,75,TECS,Direxion Daily Technology Bear -3X Shares,USA,,,,,,,,,,0.00%,0.65%,0.67%,0.00%,-0.96%,0.16%,0.00%,0.80%,0.80%,13.37%,7.88%,-34.06%,-36.03%,-51.61%,-39.13%,0.31,5.64%,4.95%,7.16%,-6.90%,-35.81%,,-1.15%,2.18%,11390.04,2.14,2053846,5.96,6.14,5.96,6.02,1.01%,,
2024-07-19 08:44:21,76,TJX,"TJX Companies, Inc.",USA,128102.50,28.11,1128.62,0.14%,-7.62%,93.97%,0.63%,1.24%,14.05,0.00%,0.02%,0.09%,0.14%,0.36%,-0.53%,-0.79%,0.28%,0.28%,-0.83%,2.80%,22.33%,19.63%,32.43%,20.83%,1.36,1.30%,1.15%,1.27%,6.36%,17.00%,5/22/2024 8:30:00 AM,0.07%,0.21%,6017.47,2.27,1147356,113.03,113.47,112.88,113.35,0.28%,,
2024-07-19 08:44:21,77,TKC,Turkcell Iletisim Hizmetleri A.S. ADR,Turkey,7174.75,15.00,872.83,0.00%,,3.74%,8.01%,0.03%,0.28,-0.06%,-0.24%,-0.11%,0.00%,-0.36%,-0.36%,-0.60%,0.74%,-1.08%,0.49%,11.38%,45.74%,55.39%,90.28%,70.89%,0.20,1.98%,2.26%,5.23%,11.76%,44.99%,5/27/2024 8:30:00 AM,0.12%,0.86%,457.61,6.36,244780,8.14,8.24,8.20,8.22,0.98%,,
2024-07-19 08:44:21,78,TSDD,GraniteShares 2x Short TSLA Daily ETF,USA,,,,,,,,,,0.22%,0.77%,1.11%,0.77%,0.66%,1.79%,2.94%,2.70%,2.01%,1.56%,-49.08%,-72.60%,-53.68%,,-41.43%,1.25,11.52%,10.53%,-24.35%,-45.93%,-57.20%,,1.22%,1.35%,1094.69,2.96,272875,8.89,9.18,8.92,9.12,2.59%,,
2024-07-19 08:44:21,79,TSLQ,Tradr TSLA Bear Daily ETF,USA,,,,,,,,,,0.20%,0.82%,1.04%,0.86%,1.62%,1.91%,3.05%,2.88%,1.90%,3.30%,-25.07%,-42.34%,-21.71%,-11.54%,-8.15%,1.68,8.53%,5.79%,-8.64%,-21.79%,-25.97%,,1.38%,1.24%,3565.85,2.03,609314,25.02,25.85,25.13,25.68,2.64%,,
2024-07-19 08:44:21,80,TSLZ,T-Rex 2X Inverse Tesla Daily Target ETF,USA,,,,,,,,,,0.42%,0.84%,1.25%,0.94%,1.76%,2.12%,3.23%,2.62%,2.70%,1.47%,-48.76%,-72.40%,-53.26%,,-36.27%,2.00,11.63%,10.64%,-24.06%,-45.64%,-55.51%,,1.40%,1.28%,3445.35,3.51,1015748,14.10,14.55,14.14,14.48,2.70%,,
2024-07-19 08:44:21,81,TZA,Direxion Daily Small Cap Bear 3X Shares,USA,,,,,,,,,,0.40%,0.61%,0.74%,0.13%,0.13%,1.02%,1.02%,0.61%,0.40%,-6.72%,-22.85%,-31.74%,-36.28%,-34.22%,-25.51%,0.90,7.21%,4.29%,-16.44%,-17.99%,-34.45%,,0.07%,0.81%,20600.80,2.35,4078462,14.73,15.05,14.73,14.86,0.88%,,
2024-07-19 08:44:21,82,ULTY,YieldMax Ultra Option Income Strategy ETF,USA,,,,,,,,,,-0.07%,-0.11%,-0.22%,-0.07%,0.21%,0.08%,0.01%,-0.04%,-0.04%,-11.88%,-7.35%,-14.46%,,,-34.88%,0.43,3.01%,2.41%,-7.85%,-12.08%,-20.23%,,0.16%,0.08%,636.29,3.01,161244,12.57,12.63,12.50,12.60,0.24%,,
2024-07-19 08:44:21,83,UNCY,Unicycive Therapeutics Inc,USA,36.42,,63.30,26.12%,0.00%,21.53%,-2.92%,2.32%,1.47,-3.10%,0.85%,-0.35%,1.07%,-3.39%,-2.19%,-3.98%,0.26%,-3.39%,-14.10%,-34.17%,-61.00%,-50.55%,-65.99%,-51.01%,0.06,10.08%,14.78%,-15.20%,-42.33%,-53.60%,5/13/2024 4:30:00 PM,-3.39%,8.00%,889.21,20.68,1546659,0.41,0.45,0.42,0.43,4.34%,,
2024-07-19 08:44:21,84,UVIX,2x Long VIX Futures ETF,USA,,,,,,,,,,0.42%,0.26%,0.70%,0.00%,-1.64%,-0.44%,-1.60%,-1.47%,-2.97%,19.81%,-1.97%,-49.42%,-56.57%,-85.96%,-58.38%,0.34,7.20%,5.35%,8.00%,-3.84%,-59.59%,,-1.50%,3.24%,6408.00,2.15,1156017,5.62,5.86,5.67,5.72,1.69%,,
2024-07-19 08:44:21,85,VIXY,ProShares VIX Short-Term Futures ETF,USA,,,,,,,,,,0.00%,0.18%,0.45%,0.05%,-0.63%,-0.09%,-0.36%,-0.72%,-1.52%,9.96%,0.36%,-26.40%,-27.84%,-54.15%,-28.82%,0.33,3.55%,2.65%,4.53%,-0.41%,-27.71%,,-0.72%,1.55%,3886.87,2.58,844604,10.95,11.15,10.99,11.04,0.82%,,
2024-07-19 08:44:21,86,VRPX,Virpax Pharmaceuticals Inc,USA,5.24,,2.53,10.99%,0.00%,0.07%,-8.75%,1.45%,0.04,3.08%,10.81%,15.31%,14.24%,36.67%,37.69%,37.69%,36.67%,36.67%,35.66%,223.63%,-54.33%,-38.21%,-80.37%,-42.36%,0.35,28.30%,28.27%,104.60%,83.17%,-49.40%,5/13/2024 4:30:00 PM,33.70%,7.81%,5142.21,3.54,1532951,1.28,1.85,1.35,1.85,44.14%,,
2024-07-19 08:44:21,87,WAL,Western Alliance Bancorp,USA,8361.29,11.07,108.34,1.61%,-0.17%,81.90%,-5.01%,4.87%,5.28,-0.03%,-0.12%,0.42%,1.03%,3.96%,4.88%,4.59%,4.02%,4.02%,12.82%,27.67%,36.23%,21.89%,63.58%,15.42%,2.56,4.33%,3.11%,17.93%,20.81%,30.98%,7/18/2024 4:30:00 PM,4.59%,2.14%,957.85,3.87,311477,71.08,76.38,72.29,75.94,6.83%,,
2024-07-19 08:44:21,88,WBS,Webster Financial Corp.,USA,8344.70,9.95,169.81,0.97%,-3.71%,87.48%,-0.94%,1.94%,3.29,-0.32%,-0.27%,-0.12%,0.54%,0.31%,0.31%,-1.54%,0.39%,0.39%,4.13%,19.35%,7.49%,-0.92%,9.77%,-4.14%,1.24,2.95%,2.64%,9.67%,10.82%,6.87%,7/23/2024 8:30:00 AM,0.63%,-0.24%,1299.02,3.88,411921,48.47,48.74,48.29,48.66,0.39%,,
2024-07-19 08:44:21,89,WEAT,Teucrium Wheat Fund,USA,,,,,,,,,,0.02%,0.02%,-0.27%,-0.37%,0.02%,0.02%,0.22%,1.62%,1.02%,-1.53%,-7.28%,-2.29%,-9.43%,-28.54%,-14.89%,0.13,1.65%,1.88%,-3.10%,-11.77%,-10.16%,,0.02%,1.40%,852.69,2.87,199966,5.01,5.12,5.08,5.08,1.42%,,
2024-07-19 08:44:21,90,ZH,Zhihu Inc ADR,China,298.60,,90.76,0.00%,,20.14%,-23.21%,1.66%,1.51,1.23%,0.30%,-0.89%,-1.50%,0.61%,0.61%,1.23%,6.13%,6.13%,6.47%,12.67%,-18.78%,-33.13%,-51.90%,-41.44%,0.21,7.58%,6.42%,10.22%,-0.50%,-29.43%,6/12/2024 8:30:00 AM,0.30%,7.19%,448.00,5.96,224608,3.06,3.37,3.18,3.29,7.52%,,
2024-07-19 08:44:21,91,ZSL,ProShares UltraShort Silver -2x Shares,USA,,,,,,,,,,0.13%,0.09%,-0.04%,-0.36%,-1.23%,-1.32%,-0.78%,-0.01%,0.18%,11.11%,1.17%,-12.77%,-43.92%,-32.89%,-38.60%,0.55,4.48%,3.69%,6.06%,2.24%,-31.90%,,-1.58%,5.86%,1520.89,3.51,449047,10.75,11.40,11.19,11.20,4.19%,,
2024-07-19 08:59:21,1,AAPU,Direxion Daily AAPL Bull 2X Shares,USA,,,,,,,,,,-0.08%,-0.27%,-0.30%,-0.65%,0.79%,0.73%,-0.30%,-0.29%,0.43%,-4.44%,8.66%,74.05%,40.12%,26.39%,35.06%,1.63,4.36%,4.32%,3.04%,17.73%,39.22%,,0.93%,0.36%,964.26,2.03,236040,36.55,37.29,36.60,37.02,1.29%,,
2024-07-19 08:59:21,2,ABT,Abbott Laboratories,USA,175841.80,31.49,1727.15,0.72%,-0.73%,76.41%,0.27%,0.75%,13.00,-0.07%,0.03%,0.27%,0.45%,0.79%,1.22%,0.58%,1.01%,0.58%,-3.01%,-2.80%,-3.98%,-11.35%,-5.78%,-8.17%,1.96,2.24%,1.79%,-2.57%,-2.75%,-5.11%,7/18/2024 8:30:00 AM,0.54%,0.47%,5854.39,2.12,1493906,100.07,101.73,100.08,101.08,1.01%,,
2024-07-19 08:59:21,3,ACN,Accenture plc,Ireland,208020.80,30.40,624.88,0.24%,-6.02%,78.56%,1.15%,1.20%,7.47,-0.02%,-0.10%,-0.23%,-0.31%,-0.08%,0.67%,0.64%,1.10%,0.23%,6.91%,16.38%,5.09%,-7.63%,4.17%,-5.36%,7.34,2.56%,2.29%,8.00%,10.31%,0.86%,6/20/2024 8:30:00 AM,-0.02%,1.24%,3610.48,2.34,1018127,328.10,335.79,330.73,332.10,1.22%,,
2024-07-19 08:59:21,4,AEHL,Antelope Enterprise Holdings Ltd,China,40.13,,4.76,54.07%,0.00%,0.25%,120.52%,2.11%,0.10,-1.28%,-2.27%,-2.27%,-3.25%,2.11%,6.03%,6.03%,6.91%,6.91%,-23.37%,92.67%,111.48%,104.76%,-41.81%,49.19%,0.79,28.48%,27.32%,13.60%,64.48%,84.57%,5/7/2024 8:30:00 AM,6.03%,1.11%,294.73,3.37,119911,3.61,4.15,3.62,3.87,7.20%,,
2024-07-19 08:59:21,5,AMIX,Autonomix Medical Inc.,USA,32.48,,8.19,56.40%,0.00%,0.18%,,0.39%,0.03,0.50%,-0.66%,1.68%,-0.37%,11.16%,20.04%,15.63%,15.24%,25.26%,179.71%,54.34%,-39.35%,,,-65.91%,0.31,41.02%,26.25%,90.37%,5.87%,-37.53%,,24.36%,2.96%,3692.73,34.85,15526434,1.35,1.93,1.39,1.73,28.04%,,
