"Ticker","Sector","Industry","Shares Float","Short Ratio","Average True Range","All-Time High","Change from Open","Average Volume","Relative Volume","Volume","Prev Close","Open","High","Low","Price","Change"
"USFR","Financial","Exchange Traded Fund",,,0.03,-9.66%,0.01%,3833.09,0.30,56884,50.38,50.39,50.39,50.39,50.40,0.03%
"USG","Financial","Exchange Traded Fund",,,0.27,-5.90%,0.00%,5.97,0.00,0,27.83,27.83,27.83,27.83,27.83,0.00%
"USGO","Basic Materials","Other Industrial Metals & Mining",1.35,0.20,0.30,-65.69%,2.87%,8.65,0.53,228,5.84,5.75,5.75,5.75,5.91,1.28%
"USHY","Financial","Exchange Traded Fund",,,0.12,-12.88%,0.05%,7129.18,0.08,27851,36.40,36.52,36.54,36.52,36.54,0.38%
"USIG","Financial","Exchange Traded Fund",,,0.22,-17.87%,0.00%,1003.38,0.21,10742,50.57,50.82,50.85,50.82,50.82,0.49%
"USIN","Financial","Exchange Traded Fund",,,0.22,-0.56%,0.00%,2.47,0.00,0,49.73,49.73,49.73,49.73,49.73,0.00%
"USIO","Technology","Software - Infrastructure",16.38,0.96,0.05,-99.78%,0.00%,22.97,0.02,27,1.48,1.50,1.49,1.49,1.50,1.35%
"USL","Financial","Exchange Traded Fund",,,0.44,-54.56%,0.00%,5.86,0.29,86,40.71,40.55,40.55,40.55,40.55,-0.40%
"USLM","Basic Materials","Building Materials",2.08,2.98,8.09,-4.17%,-1.60%,23.51,0.21,246,363.79,368.92,364.95,364.95,363.00,-0.22%
"USM","Communication Services","Telecom Services",13.79,2.69,2.14,-48.26%,0.00%,345.87,0.04,698,55.47,55.81,55.81,55.81,55.81,0.61%
"USMC","Financial","Exchange Traded Fund",,,0.38,0.05%,0.30%,53.89,0.49,1320,55.82,55.74,55.90,55.90,55.90,0.14%
"USMF","Financial","Exchange Traded Fund",,,0.30,-2.52%,0.00%,24.67,0.39,476,45.49,45.55,45.55,45.55,45.55,0.13%
"USML","Financial","Exchange Traded Fund",,,0.28,-2.62%,0.00%,0.28,0.00,0,35.21,35.21,35.21,35.21,35.21,0.00%
"USMV","Financial","Exchange Traded Fund",,,0.52,-0.45%,0.00%,1899.46,0.13,11985,84.67,84.57,84.57,84.57,84.57,-0.12%
"USNA","Consumer Defensive","Packaged Foods",11.12,3.50,1.05,-67.91%,0.00%,78.83,0.19,768,43.32,44.27,43.32,43.32,44.27,2.19%
"USNZ","Financial","Exchange Traded Fund",,,0.26,1.89%,0.00%,6.51,0.02,5,36.51,37.22,37.22,37.22,37.22,1.94%
"USO","Financial","Exchange Traded Fund",,,1.28,-91.62%,0.02%,3039.17,0.55,84282,80.48,79.90,80.58,79.93,79.92,-0.70%
"USOI","Financial","Exchange Traded Fund",,,0.81,-88.60%,0.27%,51.69,0.29,758,75.51,75.03,75.03,75.03,75.23,-0.37%
"USOY","Financial","Exchange Traded Fund",,,0.26,-8.65%,-0.11%,25.24,1.85,2336,18.78,18.72,18.72,18.72,18.70,-0.43%
"USPH","Healthcare","Medical Care Facilities",14.82,6.37,2.31,-37.88%,0.00%,86.69,0.27,1152,90.75,92.23,92.23,92.23,92.23,1.63%
"USPX","Financial","Exchange Traded Fund",,,0.30,0.00%,0.00%,47.55,0.00,4,49.17,49.17,49.17,49.17,49.17,0.00%
"USRD","Financial","Exchange Traded Fund",,,0.18,0.44%,0.00%,1.89,1.06,100,29.87,30.00,30.00,30.00,30.00,0.44%
"USRT","Financial","Exchange Traded Fund",,,0.56,-19.52%,0.13%,234.97,0.25,2928,54.02,54.72,54.02,54.00,54.79,1.43%
"USSE","Financial","Exchange Traded Fund",,,0.20,-0.03%,0.00%,40.13,0.00,0,30.39,30.39,30.39,30.39,30.39,0.00%
"USSG","Financial","Exchange Traded Fund",,,0.40,-0.11%,0.00%,40.87,0.00,0,52.69,52.69,52.69,52.69,52.69,0.00%
"USSH","Financial","Exchange Traded Fund",,,0.05,-0.14%,0.00%,0.38,0.00,0,50.04,50.04,50.04,50.04,50.04,0.00%
"UST","Financial","Exchange Traded Fund",,,0.44,-47.27%,0.00%,8.94,0.00,0,42.64,42.64,42.64,42.64,42.64,0.00%
"USTB","Financial","Exchange Traded Fund",,,0.11,-8.62%,0.00%,71.08,0.40,1425,49.83,49.98,49.98,49.98,49.98,0.30%
"USVM","Financial","Exchange Traded Fund",,,0.78,-2.12%,-0.07%,5.29,5.63,1490,77.42,78.74,78.74,78.74,78.68,1.63%
"USVN","Financial","Exchange Traded Fund",,,0.16,-5.48%,0.00%,0.31,0.19,3,47.70,47.99,47.99,47.99,47.99,0.61%
"USXF","Financial","Exchange Traded Fund",,,0.47,0.34%,0.05%,62.94,0.32,1002,47.91,48.13,48.13,48.13,48.15,0.51%
"UTEN","Financial","Exchange Traded Fund",,,0.24,-11.97%,0.00%,34.68,0.13,233,43.65,43.98,43.98,43.98,43.98,0.76%
"UTES","Financial","Exchange Traded Fund",,,0.74,-3.73%,0.00%,33.08,0.38,629,53.55,54.01,54.01,54.01,54.01,0.86%
"UTF","Financial","Closed-End Fund - Equity",96.36,0.25,0.31,-20.91%,0.00%,183.67,0.62,5678,23.38,23.50,23.50,23.50,23.50,0.51%
"UTG","Financial","Closed-End Fund - Equity",79.02,0.24,0.26,-30.45%,0.00%,300.30,1.46,21851,27.83,27.96,27.96,27.96,27.96,0.47%
"UTHR","Healthcare","Biotechnology",43.59,7.71,6.78,-0.34%,0.21%,572.36,0.39,11100,329.25,328.10,328.80,328.23,328.80,-0.14%
"UTHY","Financial","Exchange Traded Fund",,,0.41,-15.42%,0.00%,5.80,0.00,0,44.10,44.10,44.10,44.10,44.10,0.00%
"UTI","Consumer Defensive","Education & Training Services",49.95,2.97,0.53,-64.97%,0.00%,574.17,0.00,0,15.91,15.91,15.91,15.91,15.91,0.00%
"UTL","Utilities","Utilities - Diversified",15.82,2.18,1.05,-20.12%,0.00%,57.88,0.54,1570,52.53,52.53,52.53,52.53,52.53,0.00%
"UTMD","Healthcare","Medical Instruments & Supplies",3.29,3.38,1.01,-49.61%,-2.57%,21.07,0.17,181,67.35,67.99,67.99,67.99,66.24,-1.65%
"UTRE","Financial","Exchange Traded Fund",,,0.07,-3.25%,0.00%,1.12,0.00,0,48.83,48.83,48.83,48.83,48.83,0.00%
"UTRN","Financial","Exchange Traded Fund",,,0.21,-16.25%,0.00%,1.28,0.00,0,26.02,26.02,26.02,26.02,26.02,0.00%
"UTSI","Technology","Communication Equipment",3.38,0.61,0.13,-99.75%,2.16%,3.97,0.02,4,2.78,2.78,2.78,2.78,2.84,2.16%
"UTSL","Financial","Exchange Traded Fund",,,0.94,-55.54%,0.00%,200.72,1.65,16576,26.10,26.54,26.55,26.44,26.54,1.69%
"UTWO","Financial","Exchange Traded Fund",,,0.06,-3.25%,0.00%,70.58,0.26,921,47.90,48.00,48.00,48.00,48.00,0.20%
"UTWY","Financial","Exchange Traded Fund",,,0.35,-11.78%,0.00%,3.30,0.20,33,45.24,45.67,45.67,45.67,45.67,0.96%
"UTZ","Consumer Defensive","Packaged Foods",66.91,10.38,0.44,-49.72%,0.50%,679.46,1.71,57986,14.96,15.03,14.96,14.96,15.11,1.00%
"UUP","Financial","Exchange Traded Fund",,,0.12,-6.57%,0.00%,739.98,1.02,37569,28.94,28.74,28.74,28.74,28.74,-0.69%
"UUU","Industrials","Security & Protection Services",2.07,2.52,0.08,-96.11%,-1.40%,21.58,1.29,1394,1.42,1.43,1.44,1.40,1.41,-0.86%
"UUUU","Energy","Uranium",159.54,8.51,0.27,-99.67%,-0.08%,3152.71,0.37,58787,6.49,6.53,6.54,6.51,6.53,0.54%
"UVE","Financial","Insurance - Property & Casualty",25.82,2.97,0.56,-61.91%,-0.91%,166.17,0.27,2252,18.13,18.58,18.58,18.58,18.41,1.54%
"UVIX","Financial","Exchange Traded Fund",,,0.30,-99.65%,-0.21%,6739.74,2.75,925903,4.87,4.76,4.77,4.75,4.75,-2.46%
"UVSP","Financial","Banks - Regional",28.75,3.28,0.53,-39.75%,2.13%,93.25,0.36,1662,22.94,23.00,23.49,23.00,23.49,2.40%
"UVV","Consumer Defensive","Tobacco",23.87,2.23,0.95,-43.10%,-0.21%,212.54,0.28,2988,47.16,47.53,47.68,46.80,47.42,0.56%
"UVXY","Financial","Exchange Traded Fund",,,0.93,-100.00%,0.04%,6585.23,0.69,227624,21.49,21.08,21.09,21.08,21.09,-1.87%
"UWM","Financial","Exchange Traded Fund",,,0.97,-42.13%,-0.18%,712.89,2.67,95021,37.33,38.99,38.92,38.91,38.92,4.26%
"UWMC","Financial","Mortgage Finance",86.24,11.20,0.22,-49.10%,1.10%,1401.47,0.88,61700,7.09,7.24,7.31,7.20,7.32,3.24%
"UXI","Financial","Exchange Traded Fund",,,0.51,-9.83%,0.00%,4.96,0.00,0,31.82,31.82,31.82,31.82,31.82,0.00%
"UXIN","Consumer Cyclical","Auto & Truck Dealerships",186.84,1.08,0.20,-99.84%,1.17%,89.22,3.30,14729,1.84,1.71,1.68,1.68,1.73,-6.25%
"UYG","Financial","Exchange Traded Fund",,,1.20,-43.23%,0.00%,14.87,2.03,1512,66.29,66.95,66.95,66.95,66.95,1.00%
"UYLD","Financial","Exchange Traded Fund",,,0.08,-6.83%,0.03%,40.79,0.21,424,51.00,51.03,51.03,51.03,51.04,0.08%
"UYM","Financial","Exchange Traded Fund",,,0.54,-16.36%,0.00%,8.20,2.49,1023,25.86,25.98,27.00,27.00,25.98,0.47%
"V","Financial","Credit Services",1569.70,2.78,4.03,-9.91%,-0.01%,8240.19,0.83,341958,263.00,262.17,262.21,262.13,262.13,-0.33%
"VABK","Financial","Banks - Regional",4.70,4.75,1.11,-41.03%,-5.77%,18.31,0.25,232,31.80,32.17,32.19,32.19,30.32,-4.67%
"VABS","Financial","Exchange Traded Fund",,,0.03,-4.95%,0.00%,1.12,0.00,0,24.09,24.09,24.09,24.09,24.09,0.00%
"VAC","Consumer Cyclical","Resorts & Casinos",32.15,4.00,2.43,-54.47%,0.22%,433.96,0.20,4326,85.47,86.75,85.90,85.90,86.94,1.72%
"VAL","Energy","Oil & Gas Equipment & Services",66.27,8.47,1.96,-8.86%,0.00%,925.31,0.00,0,72.91,72.91,72.91,72.91,72.91,0.00%
"VALE","Basic Materials","Other Industrial Metals & Mining",4280.29,2.67,0.22,-60.32%,0.35%,25806.42,0.25,322047,11.47,11.55,11.59,11.56,11.59,1.05%
"VALN","Healthcare","Biotechnology",69.31,6.61,0.36,-89.36%,0.00%,11.71,0.22,129,7.20,7.22,7.22,7.22,7.22,0.28%
"VALQ","Financial","Exchange Traded Fund",,,0.39,-2.44%,0.00%,7.03,0.00,0,57.09,57.09,57.09,57.09,57.09,0.00%
"VALU","Financial","Financial Data & Stock Exchanges",0.79,2.26,2.03,-60.50%,0.00%,4.21,0.13,28,46.80,46.77,46.77,46.77,46.77,-0.06%
"VAMO","Financial","Exchange Traded Fund",,,0.25,-8.96%,0.00%,9.12,0.00,0,27.34,27.34,27.34,27.34,27.34,0.00%
"VANI","Healthcare","Biotechnology",29.92,2.98,0.07,-99.77%,0.00%,375.96,10.56,198456,1.25,1.31,1.31,1.30,1.31,4.80%
"VATE","Industrials","Engineering & Construction",26.71,16.28,0.05,-95.23%,0.00%,281.19,0.05,651,0.63,0.63,0.61,0.60,0.63,1.28%
"VAW","Financial","Exchange Traded Fund",,,1.99,-5.64%,0.00%,37.12,1.45,2700,193.20,194.36,194.36,194.36,194.36,0.60%
"VB","Financial","Exchange Traded Fund",,,2.43,-8.34%,-0.07%,520.07,0.88,22843,217.88,221.11,221.11,221.11,220.96,1.42%
"VBF","Financial","Closed-End Fund - Debt",11.42,0.41,0.21,-23.34%,0.00%,34.24,1.19,2031,16.13,16.24,16.24,16.24,16.24,0.68%
"VBFC","Financial","Banks - Regional",0.60,0.58,1.24,-92.44%,0.00%,1.05,0.02,1,46.33,46.28,46.28,46.28,46.28,-0.11%
"VBIV","Healthcare","Biotechnology",25.69,2.46,0.05,-99.97%,-2.61%,169.31,0.27,2262,0.75,0.76,0.78,0.72,0.74,-1.58%
"VBK","Financial","Exchange Traded Fund",,,2.93,-17.44%,-0.16%,240.98,0.92,11115,249.74,253.67,253.67,253.18,253.27,1.41%
"VBND","Financial","Exchange Traded Fund",,,0.25,-24.01%,0.00%,21.05,0.00,2,43.60,43.77,43.77,43.77,43.77,0.39%
"VBNK","Financial","Banks - Regional",14.06,2.38,0.30,-25.87%,0.00%,16.34,0.25,208,10.68,10.60,10.60,10.60,10.60,-0.75%
"VBR","Financial","Exchange Traded Fund",,,2.10,-3.99%,0.14%,401.00,0.79,15815,182.38,184.50,185.00,182.20,184.76,1.30%
"VBTX","Financial","Banks - Regional",52.44,4.39,0.51,-52.73%,-0.88%,356.21,0.22,3890,21.13,21.63,21.63,21.61,21.44,1.47%
"VC","Consumer Cyclical","Auto Parts",27.21,4.03,2.64,-37.29%,0.09%,250.28,0.26,3204,105.04,107.54,107.76,107.64,107.64,2.48%
"VCAR","Financial","Exchange Traded Fund",,,0.20,-35.67%,0.23%,3.01,1.66,249,12.46,12.47,12.46,12.46,12.50,0.31%
"VCEB","Financial","Exchange Traded Fund",,,0.28,-20.73%,0.00%,27.94,1.04,1459,62.52,62.75,62.75,62.75,62.75,0.37%
"VCEL","Healthcare","Biotechnology",48.16,9.43,1.75,-97.10%,-0.97%,369.14,0.16,2919,45.45,46.61,46.72,46.72,46.16,1.56%
"VCIG","Industrials","Consulting Services",29.33,0.79,0.05,-97.83%,1.66%,464.99,0.20,4688,0.52,0.52,0.52,0.52,0.53,1.78%
"VCIT","Financial","Exchange Traded Fund",,,0.35,-16.14%,-0.01%,6347.28,0.10,31534,80.52,80.99,80.99,80.91,80.98,0.57%
"VCLN","Financial","Exchange Traded Fund",,,0.24,-36.83%,0.00%,1.10,0.00,0,18.09,18.09,18.09,18.09,18.09,0.00%
"VCLT","Financial","Exchange Traded Fund",,,0.64,-31.60%,-0.14%,2102.52,0.14,15215,76.88,77.60,77.63,77.63,77.49,0.79%
"VCNX","Healthcare","Biotechnology",0.78,0.96,0.57,-99.73%,0.00%,19.56,0.01,13,6.72,6.86,7.00,7.00,6.86,2.08%
"VCR","Financial","Exchange Traded Fund",,,3.44,-9.87%,0.04%,50.78,1.04,2653,322.75,324.82,322.75,316.71,324.96,0.68%
"VCRB","Financial","Exchange Traded Fund",,,0.34,-1.11%,-0.05%,70.13,1.27,4439,76.41,76.93,76.93,76.93,76.89,0.63%
"VCSA","Technology","Software - Application",7.07,6.27,0.43,-97.97%,0.22%,111.80,0.06,358,4.38,4.45,4.46,4.46,4.46,1.83%
"VCSH","Financial","Exchange Traded Fund",,,0.15,-6.77%,-0.03%,2863.89,0.18,25207,77.48,77.69,77.70,77.67,77.67,0.25%
"VCTR","Financial","Asset Management",44.01,3.51,1.25,-11.18%,0.06%,495.82,0.18,4424,48.00,48.77,48.80,48.80,48.80,1.67%
"VCV","Financial","Closed-End Fund - Debt",47.89,1.27,0.11,-37.47%,0.00%,95.11,0.00,0,10.53,10.53,10.53,10.53,10.53,0.00%
"VCXB","Financial","Shell Companies",2.31,0.00,0.08,8.08%,0.00%,50.63,0.00,0,12.06,12.06,12.06,12.06,12.06,0.00%
"VCYT","Healthcare","Diagnostics & Research",75.28,3.90,0.76,-74.22%,-0.58%,747.00,0.24,8910,21.51,22.31,22.15,22.15,22.18,3.11%
"VDC","Financial","Exchange Traded Fund",,,1.62,-2.87%,-0.11%,86.23,0.54,2330,204.15,204.30,204.15,204.15,204.09,-0.03%
"VDE","Financial","Exchange Traded Fund",,,1.74,-14.11%,0.05%,387.26,0.29,5618,125.34,125.31,125.34,125.34,125.37,0.02%
"VEA","Financial","Exchange Traded Fund",,,0.48,-8.86%,0.04%,9524.26,0.23,109356,50.79,51.12,51.12,51.11,51.14,0.69%
"VECO","Technology","Semiconductor Equipment & Materials",55.26,10.57,1.39,-59.96%,-0.62%,608.44,0.22,6692,48.47,49.25,49.25,48.88,48.94,0.98%
"VEEE","Consumer Cyclical","Recreational Vehicles",6.21,0.49,0.08,-93.30%,-3.30%,42.80,1.73,3701,0.62,0.61,0.61,0.61,0.59,-4.78%
"VEEV","Healthcare","Health Information Services",147.21,2.15,4.01,-46.72%,-0.40%,1008.24,0.17,8558,182.02,183.99,183.83,182.00,183.26,0.68%
"VEGA","Financial","Exchange Traded Fund",,,0.32,-0.25%,0.00%,3.53,0.00,0,42.75,42.75,42.75,42.75,42.75,0.00%
"VEGI","Financial","Exchange Traded Fund",,,0.34,-30.54%,0.00%,14.02,11.23,7873,34.95,35.15,35.15,35.15,35.15,0.58%
"VEGN","Financial","Exchange Traded Fund",,,0.34,0.25%,0.00%,4.17,0.61,128,50.16,50.29,50.29,50.29,50.29,0.25%
"VEL","Financial","Mortgage Finance",19.47,31.20,0.57,-8.29%,0.00%,21.08,0.00,0,18.25,18.25,18.25,18.25,18.25,0.00%
"VEMY","Financial","Exchange Traded Fund",,,0.09,-0.89%,0.00%,0.66,0.00,0,26.74,26.74,26.74,26.74,26.74,0.00%
"VEON","Communication Services","Telecom Services",70.14,3.93,0.51,-97.56%,-0.38%,19.17,0.65,620,26.18,26.05,26.05,26.05,25.95,-0.88%
"VERA","Healthcare","Biotechnology",41.57,7.01,1.83,-25.97%,0.00%,872.30,0.09,3872,36.54,37.59,37.59,37.59,37.59,2.87%
"VERB","Technology","Software - Application",103.70,0.16,0.01,-99.99%,2.08%,16098.72,0.21,171096,0.12,0.12,0.12,0.12,0.12,-0.42%
"VERI","Technology","Software - Infrastructure",32.43,5.95,0.24,-95.80%,0.00%,902.59,0.24,10684,3.15,3.15,3.16,3.15,3.15,0.00%
"VERO","Healthcare","Medical Devices",2.50,0.02,0.11,-99.98%,0.00%,1485.13,0.02,1323,0.61,0.64,0.64,0.64,0.64,4.92%
"VERS","Financial","Exchange Traded Fund",,,0.40,-4.10%,0.00%,1.73,0.00,0,45.18,45.18,45.18,45.18,45.18,0.00%
"VERU","Healthcare","Biotechnology",125.96,3.86,0.09,-96.78%,0.00%,2710.58,0.09,12784,0.88,0.88,0.88,0.88,0.88,0.45%
"VERV","Healthcare","Biotechnology",65.20,11.13,0.38,-91.92%,0.00%,1364.18,0.25,17077,6.05,6.30,6.31,6.30,6.30,4.13%
"VERX","Technology","Software - Application",54.00,3.86,0.95,-6.82%,0.00%,1070.98,0.15,8031,36.79,37.00,37.00,36.85,37.00,0.57%
"VET","Energy","Oil & Gas E&P",158.58,2.66,0.29,-85.02%,0.46%,1011.50,0.34,17425,10.80,10.84,10.84,10.84,10.89,0.83%
"VETZ","Financial","Exchange Traded Fund",,,0.07,-2.76%,0.00%,17.44,0.15,131,19.99,20.09,20.09,20.09,20.09,0.53%
"VEU","Financial","Exchange Traded Fund",,,0.51,-6.82%,0.01%,2067.50,0.30,31064,60.37,60.82,60.82,60.82,60.83,0.75%
"VEV","Consumer Cyclical","Auto Manufacturers",41.02,0.63,0.06,-96.98%,0.00%,30.19,4.39,6630,0.33,0.33,0.33,0.33,0.33,-0.03%
"VFC","Consumer Cyclical","Apparel Manufacturing",366.95,6.19,0.53,-86.87%,1.15%,8023.63,0.29,117855,12.74,13.01,13.15,13.01,13.16,3.30%
"VFF","Consumer Defensive","Farm Products",98.87,4.29,0.06,-95.25%,-0.33%,675.17,0.21,7021,0.97,0.97,0.97,0.97,0.96,-0.33%
"VFH","Financial","Exchange Traded Fund",,,0.99,-1.28%,-0.04%,270.09,0.41,5581,101.53,101.77,101.84,101.73,101.73,0.20%
"VFL","Financial","Closed-End Fund - Debt",12.28,0.16,0.08,-39.63%,0.00%,29.13,0.00,0,10.43,10.43,10.43,10.43,10.43,0.00%
"VFLO","Financial","Exchange Traded Fund",,,0.31,-5.35%,0.00%,179.63,0.60,5405,30.66,30.80,30.80,30.80,30.80,0.46%
"VFMF","Financial","Exchange Traded Fund",,,1.31,-2.18%,0.00%,10.71,0.01,4,122.45,124.29,124.29,124.29,124.29,1.50%
"VFMO","Financial","Exchange Traded Fund",,,1.66,0.85%,-0.20%,30.84,1.30,1999,152.10,153.94,153.94,153.94,153.62,1.00%
"VFMV","Financial","Exchange Traded Fund",,,0.75,-0.92%,0.00%,3.22,0.00,0,114.19,114.19,114.19,114.19,114.19,0.00%
"VFQY","Financial","Exchange Traded Fund",,,0.93,-1.01%,0.00%,8.88,1.50,664,135.10,136.05,135.10,135.10,136.05,0.71%
"VFS","Consumer Cyclical","Auto Manufacturers",11.36,1.23,0.30,-95.52%,0.00%,2897.62,0.37,53135,4.17,4.17,4.17,4.17,4.17,0.00%
"VFVA","Financial","Exchange Traded Fund",,,1.07,-5.22%,0.46%,12.96,1.10,711,112.47,112.76,112.47,112.47,113.28,0.71%
"VGAS","Utilities","Utilities - Renewable",2.82,8.72,0.30,-78.86%,0.00%,12.80,0.09,56,4.43,4.44,4.44,4.44,4.44,0.23%
"VGI","Financial","Closed-End Fund - Debt",11.31,1.02,0.07,-60.96%,0.00%,30.29,0.00,0,7.67,7.67,7.67,7.67,7.67,0.00%
"VGIT","Financial","Exchange Traded Fund",,,0.21,-15.89%,0.02%,2074.30,0.25,26155,58.42,58.74,58.75,58.74,58.75,0.56%
"VGK","Financial","Exchange Traded Fund",,,0.74,-16.04%,0.04%,2206.28,0.21,23106,68.35,68.90,68.90,68.90,68.93,0.84%
"VGLT","Financial","Exchange Traded Fund",,,0.58,-46.31%,0.00%,1789.10,1.16,103839,58.11,58.75,58.76,58.74,58.75,1.10%
"VGM","Financial","Closed-End Fund - Debt",54.23,0.49,0.08,-36.47%,0.00%,132.70,0.97,6425,10.40,10.40,10.40,10.40,10.40,0.00%
"VGR","Consumer Defensive","Tobacco",134.81,4.18,0.25,-28.84%,0.38%,1437.20,0.19,13690,10.50,10.58,10.65,10.50,10.62,1.14%
"VGSH","Financial","Exchange Traded Fund",,,0.08,-21.62%,0.00%,1650.29,0.37,30694,57.97,58.08,58.08,58.08,58.08,0.19%
"VGSR","Financial","Exchange Traded Fund",,,0.14,-8.23%,0.40%,89.78,1.43,6410,9.79,9.89,9.93,9.91,9.93,1.43%
"VGT","Financial","Exchange Traded Fund",,,7.60,0.23%,0.04%,432.26,0.80,17254,606.85,608.31,608.54,608.27,608.54,0.28%
"VGZ","Basic Materials","Gold",117.77,0.87,0.02,-99.70%,0.00%,220.92,1.41,15607,0.47,0.47,0.49,0.49,0.47,-0.04%
"VHAI","Technology","Software - Infrastructure",54.06,0.14,0.02,-98.86%,-0.89%,25354.07,1.04,1313755,0.07,0.07,0.07,0.07,0.07,-0.45%
"VHC","Technology","Software - Infrastructure",3.06,17.03,0.65,-97.52%,0.00%,10.57,0.00,0,6.14,6.14,6.14,6.14,6.14,0.00%
"VHI","Basic Materials","Chemicals",2.39,6.45,0.78,-93.92%,0.00%,7.14,0.00,0,15.83,15.83,15.83,15.83,15.83,0.00%
"VHT","Financial","Exchange Traded Fund",,,2.29,-1.24%,0.06%,148.55,1.06,7885,267.55,268.00,267.65,267.65,268.17,0.23%
"VIAV","Technology","Communication Equipment",220.19,3.12,0.22,-98.96%,0.83%,1597.45,0.23,18523,7.07,7.20,7.26,7.25,7.26,2.69%
"VICE","Financial","Exchange Traded Fund",,,0.16,-21.24%,0.00%,0.50,10.46,264,28.81,29.03,29.03,29.03,29.03,0.77%
"VICI","Real Estate","REIT - Diversified",1039.72,3.05,0.43,-20.76%,-0.07%,6328.39,0.64,202985,27.89,28.30,28.31,28.28,28.28,1.40%
"VICR","Technology","Electronic Components",22.41,8.25,0.99,-79.13%,0.39%,188.45,0.41,3831,33.62,34.25,34.25,34.25,34.38,2.28%
"VIDI","Financial","Exchange Traded Fund",,,0.21,-15.89%,0.00%,29.66,0.00,0,25.52,25.52,25.52,25.52,25.52,0.00%
"VIG","Financial","Exchange Traded Fund",,,1.24,-0.41%,0.02%,755.77,0.31,11558,185.32,185.51,185.51,185.51,185.54,0.12%
"VIGI","Financial","Exchange Traded Fund",,,0.68,-4.61%,0.00%,218.23,1.00,10949,83.40,83.85,83.85,83.85,83.85,0.54%
"VIGL","Healthcare","Biotechnology",15.54,4.18,0.43,-77.20%,0.60%,514.08,0.40,10379,4.19,4.14,4.25,4.25,4.16,-0.60%
"VIK","Consumer Cyclical","Travel Services",140.74,1.73,1.05,-4.56%,0.00%,2794.98,0.06,7845,33.63,33.69,33.69,33.69,33.69,0.18%
"VINC","Healthcare","Biotechnology",21.69,1.60,0.08,-97.46%,0.00%,367.74,0.29,5315,0.65,0.68,0.68,0.68,0.68,4.60%
"VINE","Consumer Defensive","Beverages - Wineries & Distilleries",9.53,1.06,0.09,-92.91%,0.00%,254.26,6.51,82789,0.73,0.69,0.69,0.69,0.69,-4.99%
"VINO","Real Estate","Real Estate - Diversified",0.88,0.17,0.38,-99.99%,0.00%,96.53,0.00,6,6.42,6.36,6.36,6.36,6.36,-0.93%
"VINP","Financial","Asset Management",26.84,0.91,0.28,-43.47%,0.00%,32.37,0.79,1281,11.01,11.00,11.00,11.00,11.00,-0.09%
"VIOG","Financial","Exchange Traded Fund",,,1.15,-9.73%,0.27%,28.86,3.50,5057,110.41,112.30,110.41,110.41,112.60,1.98%
"VIOO","Financial","Exchange Traded Fund",,,1.16,-10.58%,0.06%,76.88,2.36,9076,98.15,100.00,99.83,98.15,100.06,1.94%
"VIOT","Consumer Cyclical","Furnishings, Fixtures & Appliances",33.92,0.17,0.04,-95.42%,0.00%,133.66,0.47,3166,0.89,0.87,0.87,0.87,0.87,-2.79%
"VIOV","Financial","Exchange Traded Fund",,,1.05,-12.06%,0.19%,50.30,1.00,2524,83.47,84.84,85.00,85.00,85.00,1.83%
"VIPS","Consumer Cyclical","Internet Retail",464.09,3.31,0.42,-70.65%,0.00%,4676.88,0.15,35811,13.39,13.50,13.50,13.47,13.50,0.82%
"VIR","Healthcare","Biotechnology",89.33,4.12,0.43,-93.87%,0.00%,1154.38,0.19,10691,8.37,8.65,8.65,8.65,8.65,3.35%
"VIRC","Consumer Cyclical","Furnishings, Fixtures & Appliances",13.45,2.39,0.82,-23.48%,0.15%,236.98,1.27,15053,13.47,13.64,13.64,13.64,13.66,1.41%
"VIRI","Healthcare","Biotechnology",23.36,0.26,0.03,-98.51%,0.00%,1202.84,0.32,19372,0.26,0.25,0.25,0.25,0.25,-3.00%
"VIRS","Financial","Exchange Traded Fund",,,0.17,-1.13%,0.00%,0.12,0.00,0,36.82,36.82,36.82,36.82,36.82,0.00%
"VIRT","Financial","Capital Markets",83.37,3.08,0.61,-41.28%,-0.02%,1449.55,0.25,18244,22.50,22.69,22.92,22.55,22.68,0.82%
"VIRX","Healthcare","Biotechnology",27.60,6.95,0.06,-99.99%,0.00%,103.71,0.11,562,0.49,0.49,0.49,0.49,0.49,1.59%
"VIS","Financial","Exchange Traded Fund",,,2.41,-3.47%,-0.11%,77.43,0.38,1485,235.02,236.50,235.02,235.02,236.24,0.52%
"VISL","Technology","Communication Equipment",2.20,2.83,0.25,-100.00%,-0.12%,22.34,0.04,42,4.35,4.33,4.33,4.33,4.32,-0.57%
"VIST","Energy","Oil & Gas E&P",94.13,3.97,1.71,-5.65%,0.00%,606.74,0.20,6073,46.79,46.78,46.78,46.78,46.78,-0.02%
"VITL","Consumer Defensive","Farm Products",27.72,3.85,1.92,-5.52%,0.18%,805.98,0.40,16290,45.30,45.66,45.74,45.74,45.74,0.97%
"VIV","Communication Services","Telecom Services",1652.58,1.67,0.21,-89.05%,0.00%,893.09,0.85,37776,8.74,8.98,9.06,8.80,8.98,2.80%
"VIVK","Energy","Oil & Gas Integrated",11.99,1.53,0.31,-96.34%,0.00%,110.47,1.23,6812,2.57,2.58,2.58,2.58,2.58,0.39%
